time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2600000000000007,-0.0404467597781,-0.164949117823,11.5448763314,6.23357989677,0.00287693338383,0.0,-0.0771712447204,-0.400138154493,2.45221052886,-0.0618924051885,-0.0356759762817,0.0,446.93719270225006,447.05162919503266,450.89038817808273,446.9350144752114
1.3200000000000007,-0.0451316337215,-0.1900520862,11.6960401397,6.23000990107,0.00101205073937,0.0,-0.0787809742515,-0.43700183654,2.58626281874,-0.0571083950016,-0.0264875815954,0.0,453.6223985842016,454.35924063870016,453.0957732305072,453.4777131371967
1.3800000000000008,-0.0498745763895,-0.217466121606,11.8556579727,6.22665889233,6.2825832048,0.0,-0.0791416668842,-0.477151377947,2.73396142755,-0.0545923513938,-0.0273174694441,0.0,457.6446206318906,457.5784241936175,459.266022591791,459.463493281272
1.4400000000000008,-0.0546081238154,-0.24708776235,12.0193245134,6.22371634809,6.28125145508,0.0,-0.0785206977858,-0.510501976529,2.72159747393,-0.0434942639197,-0.0170747595877,0.0,407.56130465503634,408.47562107994594,406.9040387129564,407.89444232749645
1.5000000000000009,-0.0592639287781,-0.279355504879,12.1921458144,6.22071412181,6.28112092319,0.0,-0.076616890292,-0.565429967107,3.03828842018,-0.0565780611265,0.0127241634149,0.0,506.5460282385918,508.6844247969933,508.96283916081336,508.02449534300683
1.560000000000001,-0.0638263474096,-0.31444944919,12.3751663234,6.2167501,6.28223022999,0.0,-0.0755541250044,-0.60470985467,3.06229787242,-0.0755520240759,0.0242524324121,0.0,421.49648652411645,422.49157856301844,422.4718291648032,420.8294797519711
1.620000000000001,-0.0683477250337,-0.351925144317,12.5588646482,6.21262522063,0.000495609586922,0.0,-0.0752849490287,-0.644854425203,3.06094531908,-0.0619472494629,0.0241038019507,0.0,413.26038929129584,413.24741218918456,413.273418010685,414.4665865440458
1.680000000000001,-0.0728810839066,-0.392088960985,12.7453870047,6.20880454711,0.00213427731479,0.0,-0.0759865282401,-0.694308532742,3.15616380817,-0.0654078121517,0.03051805413,0.0,445.14185927675464,445.66659183365897,444.92139652434463,444.63508930061624
1.740000000000001,-0.0774935385877,-0.435384035596,12.9387196259,6.20440128527,0.00367240306978,0.0,-0.0779358613252,-0.749289513851,3.28783150062,-0.0813637815726,0.0207534472951,0.0,457.8678906784155,457.09053103300624,457.2414795430556,455.9648203155929
1.8000000000000012,-0.0822407187391,-0.481794230886,13.1364009376,6.19956098095,0.00498369855094,0.0,-0.0804185871535,-0.798151471159,3.30145104704,-0.079980084659,0.022956302237,0.0,420.6822987284524,420.8730408246058,419.7683771768741,419.8827377891807
1.8600000000000012,-0.0871557004106,-0.531130273498,13.3337885392,6.19540221924,0.00672667519013,0.0,-0.0835506124747,-0.846761011071,3.27815145797,-0.0586506341641,0.0351420894239,0.0,407.4076443172917,408.4960445230196,407.16239015057096,409.06161217575857
1.9200000000000013,-0.0923072382544,-0.583661084777,13.5321262093,6.19164837536,0.00907381193185,0.0,-0.088382864174,-0.904609084396,3.33288873878,-0.066475913109,0.043094934567,0.0,434.0268339538261,434.6945313933819,433.8954153021101,433.23514629481474
1.9800000000000013,-0.0978031083589,-0.63983077035,13.7347355261,6.18746555903,0.0105598460951,0.0,-0.0949963790089,-0.968109229306,3.42042701608,-0.0729498052517,0.00644250745311,0.0,445.82992355517246,442.82541279141583,445.7338217709255,445.20086909930836
2.0400000000000014,-0.103686863554,-0.699599232745,13.939495111,6.18290719138,0.0110648998507,0.0,-0.101168846911,-1.02456750481,3.4048746327,-0.0789942241225,0.0103926515718,0.0,412.24963181953916,412.59843428202447,411.6012086074916,411.0609876807405
2.1000000000000014,-0.109980564718,-0.763096762653,14.1458757015,6.17816165406,0.0125496994096,0.0,-0.108735810515,-1.09246614159,3.47418508978,-0.0791902999576,0.0390995740763,0.0,438.3253862655428,440.7047505862323,440.271066137832,440.2497749201779
2.1600000000000015,-0.11678111122,-0.830898218842,14.3576561608,6.17299130028,0.0160809778202,0.0,-0.118270464229,-1.1680749955,3.58471776899,-0.0931507737028,0.078603177375,0.0,450.9596393936952,454.1413549838951,454.9685757464065,453.8438155818746
2.2200000000000015,-0.124236593182,-0.903366351198,14.57621247,6.16794803627,0.0200167810371,0.0,-0.130678499533,-1.24804110451,3.7000051879,-0.0749635396527,0.0525963737065,0.0,457.65521288978954,455.5840542813977,454.45593611789764,455.90537526923146
2.2800000000000016,-0.132493049683,-0.980604331613,14.80052444,6.16375296905,0.0239380816188,0.0,-0.144894148697,-1.32696301113,3.77670113725,-0.0648744793138,0.0781085249855,0.0,443.78067581651413,445.8727077139853,444.4969995528396,445.31914586469736
2.3400000000000016,-0.141704213591,-1.06275583428,15.0301951013,6.1599455713,0.0282667824988,0.0,-0.162592822811,-1.41178317669,3.87852954335,-0.0620393782537,0.066184506685,0.0,454.08428971782047,453.13085277446163,453.29144341604047,453.5163358723762
2.4000000000000017,-0.152017121684,-1.14986885059,15.2642707399,6.15573515308,0.0328563355597,0.0,-0.181579400597,-1.49235797041,3.92371968891,-0.0783042129648,0.0867954711103,0.0,435.6239548410417,437.3484585720842,437.31206501014094,435.95150976538764
2.4600000000000017,-0.163667428969,-1.24230823928,15.5041935137,6.15169722173,0.0377693288026,0.0,-0.207295922997,-1.58936415744,4.0730268555,-0.0562987393768,0.0769737982708,0.0,469.9894423615539,469.2328329377663,468.64842021734836,470.35225744760515
2.520000000000002,-0.177017342906,-1.34082524102,15.7543222757,6.14855031218,0.0421240133887,0.0,-0.238188009537,-1.69482902293,4.26374581271,-0.048599545261,0.0681845473179,0.0,482.7332791076457,482.0733554037789,483.66424120326525,484.2421416119465
